student_id,Introduction to Computer Science,Structured Programming,Structured Programming Lab,Calculus 1,Calculus 2,Discrete Mathematics,Statistical Methods,Linear Algebra,Object Oriented Programming,Object Oriented Programming Lab,Data Structures and Introduction to Algorithms,Algorithms Design and Analysis,Database Systems,Database Systems Lab,Operating Systems,Operating Systems Lab,Distributed Systems,Computer and Society,Information Systems Security,Introduction to Data Science,Introduction to Data Science Lab,Data Engineering,Data Engineering Lab,Statistics and Probability for Data Science,Artificial Intelligence,Computer Architecture for Machine Learning,Natural Language Processing,High Performance Computing for Big Data,Data Visualization,Pattern Recognition,Data Mining,Business Intelligence
20200170,6,4,6.0,0,0,0.0,6.0,8.0,4.0,4.0,2,1.0,0.0,,,,,1.0,,,,,,1,0.0,8.0,5.0,,,,,
20200171,5,2,7.0,1,4,5.0,4.0,1.0,4.0,,6,4.0,7.0,,,,,8.0,,,,,,4,,0.0,,,,,,
20200172,5,5,7.0,6,5,5.0,7.0,8.0,6.0,7.0,7,5.0,1.0,5.0,7.0,2.0,4.0,6.0,6.0,,,,,5,4.0,1.0,0.0,,,,,
20200173,8,2,1.0,6,6,3.0,,4.0,2.0,,1,2.0,,,,,,5.0,,,,,,4,6.0,0.0,1.0,,,,,
20200174,0,7,,2,8,8.0,8.0,,,,6,,5.0,,8.0,4.0,,,,,,,,0,,0.0,,,,,,
20200175,6,2,3.0,2,5,6.0,0.0,,,,1,2.0,0.0,5.0,7.0,,,,,,,,,1,,6.0,,,,,,
20200176,5,4,4.0,7,0,5.0,4.0,2.0,4.0,,0,3.0,2.0,5.0,,,,7.0,,0.0,,,,7,7.0,6.0,1.0,,,4.0,,
20200177,6,8,3.0,8,0,5.0,0.0,4.0,5.0,6.0,4,2.0,4.0,2.0,0.0,6.0,4.0,6.0,,0.0,,,,1,4.0,1.0,,,,4.0,,
20200178,3,4,6.0,6,1,,3.0,,0.0,,2,7.0,5.0,,8.0,,,4.0,,1.0,2.0,,,1,,,,,,,,
20200179,2,2,,2,6,5.0,2.0,,,,6,,2.0,,2.0,4.0,,0.0,1.0,1.0,,,,1,,6.0,,,,,,
20200180,8,2,2.0,8,8,,1.0,7.0,,,7,3.0,,,,,,1.0,,,,,,6,7.0,,,,,,,
20200181,0,7,,5,3,0.0,7.0,7.0,8.0,,3,,6.0,,,,,2.0,,,,,,7,,8.0,,,,,,
20200182,5,1,3.0,7,1,5.0,6.0,0.0,6.0,8.0,8,6.0,4.0,7.0,3.0,8.0,,0.0,5.0,,,,,5,5.0,4.0,,,,,,
20200183,3,5,3.0,3,1,2.0,5.0,3.0,6.0,7.0,5,2.0,5.0,2.0,5.0,5.0,,2.0,,6.0,,,,7,8.0,0.0,4.0,,3.0,,,
20200184,5,0,4.0,4,3,7.0,3.0,8.0,6.0,7.0,4,6.0,0.0,1.0,3.0,6.0,4.0,6.0,7.0,,,,,6,5.0,3.0,,,,3.0,,
20200185,0,8,4.0,7,1,5.0,1.0,6.0,4.0,3.0,5,3.0,2.0,,,,,,,8.0,,,,7,3.0,,,,2.0,4.0,,
20200186,6,2,,4,0,1.0,3.0,6.0,7.0,,1,,7.0,1.0,,,,,,,,,,7,,8.0,,,,,,
20200187,5,5,7.0,4,2,8.0,2.0,8.0,7.0,0.0,4,7.0,2.0,1.0,4.0,0.0,4.0,8.0,2.0,,,,,6,0.0,2.0,,,,8.0,,
20200188,1,3,0.0,2,7,4.0,2.0,8.0,0.0,8.0,5,0.0,6.0,7.0,0.0,1.0,0.0,,1.0,,,,,6,3.0,,,,,2.0,,
20200189,2,7,2.0,5,1,6.0,5.0,8.0,8.0,7.0,4,7.0,6.0,6.0,0.0,4.0,,3.0,,3.0,,,,8,5.0,0.0,8.0,,,,,
20200190,1,4,4.0,3,4,,,0.0,8.0,,3,1.0,2.0,,,,,0.0,,,,,,8,0.0,3.0,,,,2.0,,
20200191,1,5,0.0,8,2,7.0,,8.0,3.0,1.0,2,4.0,5.0,,,,,1.0,,,,,,8,5.0,,2.0,,,3.0,,
20200192,7,5,5.0,4,8,8.0,0.0,6.0,5.0,3.0,7,7.0,8.0,5.0,8.0,2.0,5.0,8.0,,1.0,7.0,,,6,8.0,4.0,,,,,,
20200193,5,7,,4,4,1.0,8.0,2.0,,,4,5.0,,,3.0,,,2.0,,,,,,0,8.0,2.0,,,,,,
20200194,8,3,6.0,4,5,5.0,1.0,7.0,1.0,1.0,1,3.0,3.0,8.0,7.0,1.0,,1.0,1.0,,,,,6,5.0,5.0,,,,,,
20200195,0,5,,7,4,6.0,2.0,7.0,8.0,,3,3.0,2.0,,,,,4.0,,,,,,4,,2.0,,,,1.0,,
20200196,6,2,7.0,2,2,3.0,1.0,6.0,0.0,,0,8.0,,,8.0,8.0,3.0,8.0,5.0,7.0,,,,6,8.0,5.0,5.0,,6.0,,6.0,2.0
20200197,6,5,5.0,4,7,,,,,,8,6.0,5.0,,6.0,,5.0,,1.0,,,,,6,,0.0,,,,,,
20200198,1,5,3.0,8,2,8.0,6.0,6.0,7.0,0.0,7,8.0,,,,,,8.0,,,,,,7,,7.0,,,,,,
20200199,0,8,7.0,6,8,8.0,8.0,5.0,3.0,3.0,0,2.0,7.0,3.0,1.0,7.0,3.0,3.0,1.0,5.0,4.0,,,4,6.0,3.0,,,,,,
20200200,0,6,0.0,7,7,8.0,0.0,7.0,,,6,5.0,0.0,3.0,0.0,,,8.0,,,,,,0,1.0,3.0,,,,,,
20200201,7,6,8.0,5,6,,4.0,8.0,8.0,,0,1.0,5.0,,,,,1.0,,,,,,3,,,,,,,,
20200202,8,6,5.0,7,2,4.0,,8.0,4.0,6.0,7,0.0,2.0,5.0,5.0,4.0,,4.0,6.0,,,,,5,2.0,4.0,,,,,,
20200203,0,1,6.0,0,6,2.0,3.0,6.0,1.0,5.0,6,6.0,6.0,8.0,6.0,1.0,,5.0,,,,,,6,1.0,1.0,,,,,,
20200204,6,4,6.0,2,1,8.0,6.0,7.0,7.0,6.0,8,7.0,6.0,,4.0,,,8.0,,,,,,7,3.0,3.0,,,,,,
20200205,3,4,1.0,7,5,3.0,1.0,4.0,8.0,1.0,5,0.0,6.0,3.0,8.0,8.0,7.0,2.0,,,,,,6,7.0,1.0,,,,5.0,,
20200206,6,8,2.0,0,5,,2.0,8.0,,,2,,7.0,,2.0,,,7.0,,,,,,5,6.0,0.0,,,,,,
20200207,1,1,1.0,2,6,4.0,5.0,4.0,2.0,8.0,6,5.0,1.0,8.0,6.0,,,5.0,,,,,,4,3.0,6.0,7.0,,,0.0,,
20200208,4,6,1.0,5,7,5.0,7.0,0.0,4.0,4.0,3,7.0,5.0,8.0,8.0,2.0,5.0,3.0,5.0,,,,,5,2.0,4.0,,,,,,
20200209,0,4,4.0,2,4,8.0,0.0,,6.0,,2,1.0,,,2.0,,,5.0,,,,,,0,5.0,7.0,6.0,,,,,
20200210,0,0,1.0,3,1,3.0,3.0,1.0,6.0,0.0,8,1.0,6.0,0.0,4.0,6.0,,7.0,,,,,,1,7.0,3.0,5.0,,,,,
20200211,8,2,,3,4,,1.0,2.0,5.0,,1,7.0,0.0,2.0,3.0,,,0.0,,,,,,4,0.0,0.0,,,,,,
20200212,4,5,2.0,4,8,2.0,,,0.0,,1,,7.0,,1.0,,,2.0,,,,,,7,,2.0,,,,,,
20200213,5,5,5.0,3,5,6.0,8.0,0.0,,,6,7.0,2.0,5.0,8.0,,0.0,8.0,1.0,2.0,,,,5,8.0,,4.0,,,,,
20200214,5,3,4.0,6,1,6.0,1.0,0.0,3.0,2.0,2,8.0,4.0,0.0,7.0,4.0,,2.0,,5.0,4.0,,,2,3.0,1.0,4.0,,,,,
20200215,5,0,,6,6,,7.0,4.0,,,8,3.0,1.0,,8.0,,,,,,,,,2,6.0,7.0,0.0,,,4.0,,
20200216,6,8,7.0,5,0,0.0,,4.0,5.0,4.0,6,4.0,8.0,,,,,8.0,,,,,,8,5.0,0.0,,,,6.0,,
20200217,4,7,0.0,6,8,7.0,2.0,4.0,8.0,,0,0.0,4.0,,,,,,,,,,,0,4.0,8.0,,,,,,
20200218,8,8,5.0,3,8,2.0,0.0,5.0,7.0,,1,4.0,2.0,5.0,0.0,5.0,6.0,8.0,8.0,,,,,5,6.0,5.0,,,,5.0,,
20200219,8,3,8.0,0,4,,,4.0,5.0,,2,5.0,6.0,1.0,1.0,,,0.0,0.0,,,,,8,3.0,8.0,6.0,,,,,
20200220,6,1,6.0,7,5,5.0,5.0,6.0,6.0,,0,3.0,1.0,2.0,3.0,,,7.0,,,,,,3,1.0,2.0,,,,3.0,,
20200221,7,4,6.0,8,0,0.0,,,6.0,,6,1.0,,,8.0,4.0,,6.0,0.0,,,,,8,2.0,2.0,8.0,,,,,
20200222,4,6,7.0,5,7,1.0,6.0,5.0,6.0,5.0,3,5.0,2.0,6.0,4.0,7.0,,6.0,1.0,,,,,0,0.0,3.0,,,,,,
20200223,8,7,3.0,6,5,8.0,4.0,,,,6,4.0,,,,,,6.0,,6.0,,,,6,,,,,5.0,,,
20200224,8,2,5.0,8,7,4.0,4.0,8.0,8.0,,6,7.0,4.0,1.0,4.0,,,8.0,1.0,,,,,6,4.0,4.0,,,,,,
20200225,4,1,4.0,2,5,,0.0,,2.0,6.0,2,7.0,,,6.0,,,3.0,,,,,,5,5.0,,,,,,,
20200226,1,0,5.0,4,5,1.0,3.0,4.0,0.0,6.0,0,5.0,,,2.0,8.0,7.0,4.0,4.0,,,,,8,7.0,1.0,,,,5.0,,
20200227,4,6,4.0,3,8,1.0,6.0,6.0,0.0,6.0,8,5.0,3.0,0.0,2.0,6.0,8.0,5.0,,,,,,1,0.0,7.0,4.0,,,7.0,,
20200228,7,2,8.0,7,4,5.0,8.0,4.0,3.0,,0,4.0,1.0,,5.0,8.0,2.0,4.0,6.0,,,,,6,2.0,8.0,3.0,,,,,
20200229,7,0,2.0,8,5,8.0,,,6.0,,8,3.0,8.0,,,,,2.0,,,,,,5,,7.0,,,,,,
20200230,1,1,1.0,0,3,5.0,3.0,3.0,,,8,,,,8.0,,,5.0,5.0,,,,,6,,4.0,,,,6.0,,
20200231,4,3,8.0,2,8,7.0,8.0,5.0,5.0,6.0,5,3.0,5.0,7.0,8.0,7.0,,8.0,,8.0,,,,3,1.0,7.0,5.0,,,,,
20200232,2,0,3.0,1,4,1.0,1.0,6.0,7.0,3.0,7,6.0,6.0,0.0,0.0,5.0,,5.0,,8.0,,8.0,7.0,8,5.0,5.0,,,,,,
20200233,0,0,4.0,7,8,2.0,7.0,2.0,8.0,2.0,8,6.0,7.0,4.0,5.0,,,0.0,4.0,,,,,5,2.0,6.0,,,,4.0,,
20200234,7,5,,7,3,,3.0,1.0,,,7,5.0,,,,,,0.0,,,,,,6,3.0,,,,,5.0,,
20200235,8,6,,0,6,,,1.0,2.0,2.0,2,,3.0,,8.0,8.0,5.0,0.0,,,,,,4,,,,,,7.0,,
20200236,1,7,0.0,5,3,6.0,7.0,5.0,8.0,,2,8.0,3.0,,4.0,,,6.0,1.0,,,,,8,8.0,2.0,,,,,,
20200237,3,3,,6,2,,5.0,6.0,8.0,8.0,5,8.0,,,0.0,1.0,1.0,3.0,,,,,,3,7.0,6.0,,,,,,
20200238,8,7,0.0,2,6,6.0,5.0,4.0,7.0,5.0,5,7.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,8.0,,,,0,3.0,8.0,,,,,,
20200239,7,1,5.0,2,5,7.0,,2.0,5.0,4.0,2,1.0,7.0,,1.0,,,5.0,,,,,,5,4.0,4.0,4.0,,,,,
20200240,4,6,,1,3,6.0,,,,,8,,,,3.0,6.0,1.0,4.0,8.0,,,,,4,6.0,,,,,,,
20200241,8,5,6.0,4,2,8.0,6.0,8.0,5.0,0.0,6,3.0,2.0,1.0,8.0,1.0,,8.0,,,,,,7,6.0,8.0,2.0,,,,,
20200242,0,8,0.0,6,6,1.0,8.0,2.0,5.0,7.0,5,5.0,0.0,0.0,4.0,7.0,,4.0,,,,,,3,3.0,6.0,,,,8.0,,
20200243,5,5,7.0,5,0,0.0,8.0,,6.0,7.0,2,3.0,4.0,,4.0,,,2.0,,,,,,2,,3.0,,,,,,
20200244,8,7,,5,2,3.0,2.0,7.0,,,4,,,,1.0,7.0,1.0,,,,,,,4,,1.0,,,,,,
20200245,7,1,,6,2,,7.0,4.0,1.0,,6,,2.0,3.0,5.0,,,,,,,,,3,3.0,0.0,6.0,,,,,
20200246,4,2,8.0,8,1,2.0,0.0,0.0,6.0,2.0,8,7.0,4.0,,5.0,4.0,0.0,2.0,8.0,,,,,5,7.0,6.0,4.0,,,8.0,,
20200247,4,2,0.0,3,8,4.0,8.0,0.0,3.0,,5,5.0,8.0,1.0,,,,2.0,,,,,,3,3.0,0.0,4.0,,,1.0,,
20200248,6,6,4.0,8,8,6.0,2.0,0.0,1.0,1.0,1,3.0,3.0,8.0,2.0,7.0,8.0,0.0,2.0,,,,,0,3.0,2.0,6.0,,,,,
20200249,5,2,1.0,5,3,1.0,0.0,1.0,0.0,5.0,2,2.0,4.0,1.0,4.0,,,3.0,,,,,,2,4.0,0.0,7.0,,,,,
20200250,3,8,,0,8,3.0,0.0,,4.0,,2,1.0,7.0,8.0,,,,0.0,,,,,,0,0.0,,,,,,,
20200251,0,8,1.0,1,0,4.0,2.0,,2.0,7.0,6,,1.0,,8.0,,,4.0,,,,,,4,2.0,,,,,,,
20200252,6,1,5.0,4,5,5.0,8.0,2.0,,,6,1.0,6.0,,,,,6.0,,,,,,7,3.0,7.0,,,,,,
20200253,6,7,8.0,7,0,3.0,1.0,5.0,,,1,4.0,1.0,,,,,,,,,,,4,7.0,0.0,7.0,,,,,
20200254,0,8,5.0,5,7,6.0,0.0,0.0,,,8,7.0,7.0,7.0,5.0,,,5.0,,,,,,2,,3.0,,,,,,
20200255,5,2,8.0,2,6,,7.0,5.0,8.0,,8,4.0,0.0,,,,,6.0,,0.0,,,,7,8.0,4.0,,,,,,
20200256,8,5,6.0,5,8,2.0,3.0,6.0,8.0,6.0,0,8.0,8.0,8.0,8.0,3.0,8.0,0.0,7.0,,,,,3,3.0,6.0,,,,0.0,,
20200257,3,2,,8,0,8.0,0.0,,0.0,8.0,4,,0.0,,8.0,,4.0,,5.0,,,,,0,,,,,,,,
20200258,3,5,7.0,1,7,7.0,3.0,0.0,5.0,3.0,6,6.0,3.0,1.0,2.0,,4.0,4.0,,5.0,,,,2,4.0,8.0,3.0,,,0.0,,
20200259,7,1,,0,5,,4.0,3.0,5.0,8.0,2,6.0,1.0,0.0,6.0,6.0,,7.0,7.0,,,,,5,8.0,2.0,8.0,,,0.0,,
20200260,5,5,4.0,6,3,8.0,6.0,8.0,1.0,,2,3.0,0.0,,,,,1.0,,,,,,1,,,,,,,,
20200261,6,3,7.0,6,0,6.0,5.0,8.0,,,3,,2.0,1.0,,,,7.0,,,,,,4,3.0,3.0,,,,,,
20200262,3,3,1.0,3,1,,3.0,3.0,6.0,3.0,2,7.0,7.0,,0.0,,,5.0,,,,,,0,,3.0,,,,,,
20200263,4,4,2.0,8,1,3.0,7.0,,,,3,0.0,,,,,,7.0,,1.0,5.0,,,4,,1.0,,,,,,
20200264,0,5,4.0,3,0,3.0,6.0,0.0,2.0,2.0,1,2.0,,,8.0,7.0,4.0,0.0,1.0,,,,,8,6.0,7.0,,,,4.0,,
20200265,7,3,0.0,3,2,1.0,2.0,2.0,1.0,7.0,3,,8.0,,2.0,,7.0,2.0,5.0,5.0,,,,8,0.0,4.0,6.0,,,2.0,,
20200266,0,8,0.0,3,4,,5.0,5.0,,,4,4.0,5.0,,,,,,,,,,,4,7.0,3.0,,,,,,
20200267,5,5,2.0,5,4,,0.0,,5.0,2.0,7,,,,5.0,,,,,,,,,2,4.0,,8.0,,,,,
20200268,7,8,3.0,3,2,0.0,5.0,7.0,,,3,5.0,2.0,4.0,2.0,4.0,7.0,6.0,7.0,4.0,,5.0,,6,8.0,2.0,,,,1.0,2.0,
20200269,2,5,1.0,6,4,7.0,0.0,4.0,0.0,6.0,2,3.0,0.0,,3.0,6.0,0.0,1.0,,7.0,,,,4,8.0,5.0,,,1.0,,3.0,
20200270,6,7,4.0,5,8,6.0,4.0,8.0,7.0,7.0,3,2.0,7.0,,3.0,,8.0,8.0,7.0,,,,,7,1.0,0.0,1.0,,,5.0,,
20200271,5,1,,1,0,5.0,5.0,5.0,3.0,,1,4.0,1.0,3.0,5.0,3.0,,7.0,,1.0,0.0,,,4,8.0,1.0,3.0,,,0.0,,
20200272,1,8,6.0,0,3,5.0,2.0,7.0,5.0,8.0,5,5.0,8.0,,0.0,8.0,7.0,4.0,,,,,,2,2.0,8.0,,,,7.0,,
20200273,1,4,7.0,5,4,6.0,7.0,,2.0,2.0,3,5.0,0.0,,7.0,2.0,6.0,0.0,,7.0,,,,4,7.0,6.0,,,,,6.0,
20200274,6,0,7.0,6,5,2.0,0.0,8.0,1.0,1.0,1,1.0,8.0,8.0,2.0,1.0,,7.0,,4.0,,,,7,3.0,3.0,,,,5.0,,
20200275,6,6,0.0,2,6,3.0,3.0,1.0,7.0,5.0,4,5.0,2.0,5.0,5.0,1.0,,1.0,,2.0,1.0,,,3,6.0,6.0,,,,5.0,,
20200276,7,5,3.0,1,7,,3.0,4.0,,,6,1.0,2.0,7.0,,,,1.0,,,,,,1,0.0,0.0,1.0,,,,,
20200277,3,5,4.0,0,6,7.0,,3.0,3.0,,4,8.0,,,,,,,,,,,,8,,7.0,,,,,,
20200278,8,6,1.0,4,5,4.0,7.0,5.0,3.0,,6,7.0,7.0,2.0,0.0,0.0,8.0,,,5.0,7.0,,,8,1.0,7.0,,,,8.0,,
20200279,6,7,0.0,2,8,3.0,6.0,1.0,5.0,,0,3.0,,,5.0,3.0,7.0,2.0,4.0,3.0,,,,2,,4.0,,,8.0,,7.0,
20200280,4,5,3.0,4,2,8.0,7.0,1.0,6.0,,8,1.0,7.0,,4.0,8.0,8.0,2.0,,,,,,2,1.0,6.0,0.0,,,,,
20200281,7,0,4.0,5,1,6.0,,,,,2,,2.0,,5.0,,8.0,5.0,,,,,,8,6.0,3.0,,,,,,
20200282,8,6,4.0,2,7,3.0,0.0,0.0,0.0,2.0,2,8.0,5.0,4.0,5.0,8.0,0.0,8.0,5.0,,,,,3,3.0,7.0,,,,,,
20200283,7,1,0.0,7,8,5.0,7.0,0.0,5.0,1.0,4,5.0,2.0,0.0,4.0,6.0,,1.0,,,,,,7,4.0,5.0,,,,,,
20200284,0,8,7.0,0,4,0.0,5.0,8.0,1.0,,1,6.0,6.0,,0.0,,,5.0,,1.0,,,,8,4.0,2.0,6.0,,1.0,,5.0,
20200285,0,1,5.0,4,4,2.0,5.0,5.0,2.0,,4,6.0,,,0.0,,,8.0,,,,,,1,5.0,5.0,5.0,,,2.0,,
20200286,5,0,2.0,1,1,1.0,2.0,3.0,2.0,3.0,7,5.0,0.0,,,,,0.0,,,,,,8,0.0,3.0,,,,2.0,,
20200287,8,0,2.0,8,7,6.0,7.0,1.0,4.0,1.0,6,3.0,,,5.0,4.0,,,6.0,3.0,1.0,,,1,6.0,7.0,0.0,,,0.0,,
20200288,5,4,2.0,7,7,4.0,,,7.0,,0,4.0,7.0,2.0,2.0,4.0,,1.0,0.0,,,,,8,,,,,,,,
20200289,5,4,5.0,7,3,5.0,7.0,3.0,,,4,,,,3.0,7.0,7.0,4.0,4.0,0.0,,,,6,,8.0,,,,,,
20200290,8,0,0.0,5,5,,6.0,6.0,3.0,,8,0.0,2.0,,8.0,,,0.0,,5.0,6.0,,,2,,7.0,,,,,,
20200291,7,1,7.0,6,2,2.0,7.0,3.0,1.0,1.0,5,0.0,1.0,3.0,8.0,4.0,,1.0,7.0,,,,,4,5.0,4.0,,,,8.0,,
20200292,1,1,7.0,3,0,8.0,8.0,6.0,3.0,6.0,2,3.0,5.0,6.0,5.0,2.0,,1.0,0.0,,,,,0,5.0,3.0,7.0,,,8.0,,
20200293,1,2,5.0,5,4,2.0,,2.0,2.0,7.0,6,8.0,7.0,,,,,5.0,,,,,,0,,8.0,,,,7.0,,
20200294,7,6,0.0,4,3,6.0,8.0,0.0,7.0,,3,1.0,5.0,,0.0,,,4.0,,,,,,6,1.0,8.0,6.0,,,,,
20200295,5,5,4.0,8,1,6.0,5.0,2.0,,,1,,,,8.0,,,2.0,7.0,0.0,,,,0,,3.0,,,,,,
20200296,8,4,3.0,8,5,2.0,8.0,4.0,0.0,6.0,2,5.0,5.0,2.0,6.0,3.0,,2.0,5.0,,,,,1,5.0,6.0,,,,8.0,,
20200297,7,3,0.0,8,3,,0.0,6.0,2.0,5.0,2,3.0,1.0,,,,,0.0,,,,,,7,,8.0,,,,4.0,,
20200298,2,3,3.0,8,3,,,,5.0,,0,,0.0,8.0,2.0,,,,,,,,,2,3.0,5.0,,,,,,
20200299,4,3,8.0,1,4,5.0,4.0,5.0,4.0,,7,0.0,3.0,,5.0,1.0,7.0,6.0,5.0,,,,,4,,1.0,,,,0.0,,
20200300,7,8,4.0,8,3,0.0,,5.0,,,7,,7.0,,,,,5.0,,,,,,1,8.0,,,,,8.0,,
20200301,6,8,,0,8,,,0.0,2.0,,0,,0.0,5.0,3.0,,,3.0,,,,,,5,,0.0,,,,,,
20200302,8,5,3.0,8,1,8.0,2.0,7.0,,,5,3.0,,,5.0,,,5.0,,,,,,3,0.0,7.0,,,,,,
20200303,2,5,,8,7,,8.0,4.0,7.0,5.0,0,8.0,,,,,,,,7.0,,,,0,5.0,0.0,,,,,,
20200304,4,3,4.0,4,5,,8.0,,,,0,8.0,,,1.0,,,,,,,,,8,8.0,4.0,,,,,,
20200305,0,8,7.0,0,3,1.0,,3.0,5.0,,5,5.0,6.0,0.0,8.0,,,2.0,,,,,,1,4.0,0.0,0.0,,,7.0,,
20200306,1,6,1.0,7,0,8.0,2.0,,6.0,,8,1.0,,,1.0,1.0,4.0,3.0,2.0,,,,,0,2.0,4.0,6.0,,,,,
20200307,2,5,2.0,8,6,3.0,7.0,6.0,3.0,2.0,1,6.0,5.0,0.0,4.0,7.0,,3.0,,1.0,6.0,,,1,1.0,6.0,0.0,,,7.0,,
20200308,1,6,,0,3,,7.0,,3.0,,8,,5.0,,2.0,7.0,,8.0,,,,,,6,4.0,,5.0,,,,,
20200309,8,4,4.0,4,3,3.0,2.0,1.0,8.0,,6,2.0,4.0,2.0,1.0,,4.0,8.0,,0.0,,,,5,3.0,3.0,,,,,,
20200310,4,4,1.0,3,5,,4.0,7.0,,,1,,5.0,,8.0,,3.0,,6.0,0.0,,,,5,3.0,4.0,,,,,,
20200311,8,8,,2,5,3.0,3.0,3.0,,,3,,,,,,,,,0.0,,,,5,3.0,2.0,,,,,,
20200312,8,2,6.0,6,7,7.0,6.0,7.0,2.0,,1,2.0,,,0.0,8.0,1.0,6.0,6.0,,,,,6,4.0,5.0,,,,,,
20200313,3,5,2.0,4,6,6.0,3.0,1.0,3.0,,7,,,,,,,4.0,,3.0,,,,5,4.0,7.0,0.0,,,4.0,8.0,
20200314,7,6,0.0,2,3,,,,6.0,,8,0.0,,,2.0,,,5.0,,,,,,4,8.0,,,,,,,
20200315,6,0,,5,6,6.0,6.0,1.0,6.0,6.0,1,8.0,,,,,,,,8.0,,,,3,,7.0,,,,,,
20200316,5,7,,2,1,,,,1.0,1.0,2,4.0,,,4.0,,,2.0,,,,,,5,4.0,,,,,,,
20200317,3,1,2.0,8,6,8.0,,1.0,3.0,,5,3.0,2.0,,7.0,3.0,,8.0,8.0,,,,,0,4.0,6.0,,,,6.0,,
20200318,8,2,0.0,6,6,4.0,7.0,,8.0,,1,,0.0,3.0,8.0,,5.0,0.0,4.0,,,,,7,2.0,8.0,,,,,,
20200319,5,4,0.0,3,5,7.0,2.0,1.0,8.0,0.0,4,4.0,7.0,2.0,7.0,5.0,,1.0,7.0,,,,,3,6.0,8.0,4.0,,,,,
20200320,7,8,2.0,8,7,7.0,4.0,,4.0,0.0,0,,,,3.0,,,4.0,8.0,5.0,3.0,,,8,,,,,,,,
20200321,0,3,6.0,1,6,3.0,8.0,2.0,5.0,0.0,2,3.0,8.0,,5.0,5.0,2.0,,,1.0,,,,5,0.0,6.0,1.0,,,,,
20200322,1,1,4.0,1,6,0.0,8.0,1.0,7.0,2.0,2,1.0,7.0,5.0,5.0,4.0,1.0,6.0,,0.0,5.0,,,8,7.0,2.0,,,,,,
20200323,6,4,,7,4,,,1.0,,,8,8.0,,,6.0,,4.0,5.0,,,,,,1,,8.0,,,,,,
20200324,3,8,2.0,7,7,1.0,3.0,5.0,,,5,8.0,2.0,2.0,,,,,,3.0,,7.0,,8,2.0,0.0,,,,,,
20200325,0,4,,1,3,8.0,4.0,8.0,,,2,0.0,4.0,,5.0,,,,,3.0,3.0,0.0,,0,1.0,3.0,5.0,0.0,,8.0,,
20200326,2,8,,0,7,3.0,4.0,0.0,3.0,1.0,1,7.0,,,8.0,0.0,0.0,3.0,6.0,,,,,0,,3.0,,,,6.0,,
20200327,8,6,1.0,4,0,5.0,3.0,6.0,8.0,6.0,0,,8.0,,1.0,,7.0,,,,,,,4,0.0,,7.0,,,,,
20200328,2,7,1.0,4,2,4.0,7.0,1.0,6.0,8.0,6,8.0,1.0,8.0,4.0,4.0,,2.0,,2.0,,0.0,,3,1.0,0.0,,,3.0,1.0,,
20200329,3,5,1.0,8,0,8.0,1.0,5.0,0.0,3.0,4,7.0,5.0,,4.0,,,1.0,,,,,,7,3.0,2.0,0.0,,,1.0,,
20200330,0,5,4.0,5,8,7.0,3.0,0.0,,,1,5.0,0.0,,5.0,4.0,,3.0,,,,,,0,1.0,7.0,,,,,,
20200331,0,8,,2,3,,4.0,,4.0,4.0,7,6.0,1.0,,,,,3.0,,4.0,,,,8,,,,,,,5.0,
20200332,5,5,1.0,2,3,3.0,3.0,2.0,7.0,,1,7.0,1.0,1.0,5.0,6.0,1.0,2.0,,,,,,5,0.0,7.0,3.0,,,,,
20200333,5,4,,3,5,,5.0,,,,1,,5.0,,1.0,5.0,,,,6.0,,,,6,4.0,7.0,,,,,7.0,
20200334,4,1,0.0,7,3,4.0,7.0,5.0,6.0,5.0,1,6.0,2.0,3.0,6.0,4.0,5.0,8.0,7.0,,,,,1,0.0,5.0,,,,,,
20200335,6,1,4.0,1,7,5.0,,6.0,2.0,,6,2.0,1.0,,0.0,,,,,,,,,1,,1.0,,,,,,
20200336,3,4,5.0,0,6,6.0,1.0,2.0,6.0,2.0,1,8.0,2.0,2.0,2.0,5.0,7.0,2.0,,,,,,3,5.0,0.0,,,,1.0,,
20200337,5,3,3.0,1,7,6.0,7.0,4.0,7.0,,1,8.0,1.0,8.0,4.0,1.0,,6.0,,7.0,6.0,,,8,1.0,1.0,,,,,,
20200338,5,1,7.0,3,4,,4.0,0.0,2.0,,4,1.0,,,2.0,2.0,6.0,,5.0,,,,,5,1.0,,,,,,,
20200339,1,2,1.0,8,5,5.0,6.0,8.0,4.0,0.0,6,6.0,3.0,2.0,7.0,,,8.0,,,,,,5,0.0,,3.0,,,,,
20200340,1,8,3.0,8,5,0.0,,,,,6,8.0,7.0,,7.0,7.0,,8.0,,,,,,2,2.0,6.0,,,,,,
20200341,1,2,5.0,0,7,,,3.0,5.0,1.0,4,2.0,2.0,3.0,0.0,,,,1.0,,,,,0,3.0,,,,,,,
20200342,5,5,1.0,7,1,,,,8.0,,1,5.0,3.0,,3.0,,,,,,,,,2,3.0,,7.0,,,,,
20200343,0,6,,7,5,,,5.0,5.0,,0,4.0,8.0,,5.0,,,3.0,,,,,,4,,,,,,6.0,,
20200344,8,7,3.0,7,4,1.0,0.0,,4.0,,2,,,,8.0,,,3.0,,,,,,6,1.0,,,,,,,
